segment_id,file_id,channel_id,platform,youtube_id,source_url,tiktok_handle,local_filename,start_time,end_time,duration,region,provenance_region,speaker_id,split,channel_split,snr_db,speech_ratio,quality
49699,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,460.972,469.372,8.4,Tripolitania,Tripolitania,spk_00018,train,train,31.01,0.8057,clean
49700,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,469.372,474.117,4.745,Tripolitania,Tripolitania,spk_00018,train,train,22.26,0.9313,clean
49701,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,476.868,483.027,6.159,Tripolitania,Tripolitania,spk_00018,train,train,21.87,0.9204,clean
49702,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,811.938,816.764,4.826,Tripolitania,Tripolitania,spk_00018,train,train,26.14,0.9059,clean
49703,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,840.693,844.034,3.341,Tripolitania,Tripolitania,spk_00033,train,train,27.19,0.9407,clean
49704,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,885.26,889.091,3.831,Tripolitania,Tripolitania,spk_00018,train,train,19.64,0.94,clean
49705,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,895.115,900.161,5.046,Tripolitania,Tripolitania,spk_00018,train,train,41.63,0.8133,clean
49706,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,936.357,944.98,8.623,Tripolitania,Tripolitania,spk_00018,train,train,33.45,0.9242,clean
49707,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1090.072,1093.902,3.83,Tripolitania,Tripolitania,spk_00018,train,train,30.19,0.9483,clean
49708,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1102.964,1108.044,5.08,Tripolitania,Tripolitania,spk_00033,train,train,24.57,0.9358,clean
49709,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1110.997,1117.443,6.446,Tripolitania,Tripolitania,spk_00033,train,train,25.35,0.9494,clean
49710,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1185.635,1189.314,3.679,Tripolitania,Tripolitania,spk_00033,train,train,18.73,0.9995,clean
49711,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1206.948,1210.171,3.223,Tripolitania,Tripolitania,spk_00033,train,train,17.22,0.9994,clean
49712,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1272.355,1279.493,7.138,Tripolitania,Tripolitania,spk_00033,train,train,28.77,0.8725,clean
49713,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1280.455,1283.661,3.206,Tripolitania,Tripolitania,spk_00033,train,train,21.32,0.9994,clean
49714,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1303.962,1307.168,3.206,Tripolitania,Tripolitania,spk_00033,train,train,20.21,1.0,clean
49715,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1341.728,1345.002,3.274,Tripolitania,Tripolitania,spk_00033,train,train,15.97,0.8125,clean
49716,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1345.61,1353.187,7.577,Tripolitania,Tripolitania,spk_00033,train,train,17.49,0.9913,clean
49717,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1355.785,1358.974,3.189,Tripolitania,Tripolitania,spk_00018,train,train,18.33,0.9893,clean
49718,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1359.633,1363.295,3.662,Tripolitania,Tripolitania,spk_00018,train,train,36.36,0.8815,clean
49719,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1420.248,1423.91,3.662,Tripolitania,Tripolitania,spk_00018,train,train,13.74,0.9907,noisy
49720,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1425.344,1429.107,3.763,Tripolitania,Tripolitania,spk_00018,train,train,29.57,0.9474,clean
49721,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1430.238,1434.254,4.016,Tripolitania,Tripolitania,spk_00018,train,train,24.65,0.9666,clean
49722,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1449.813,1453.053,3.24,Tripolitania,Tripolitania,spk_00018,train,train,18.73,0.8698,clean
49723,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1480.576,1483.816,3.24,Tripolitania,Tripolitania,spk_00018,train,train,24.46,0.9586,clean
49724,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1493.958,1499.256,5.298,Tripolitania,Tripolitania,spk_00018,train,train,27.51,0.9505,clean
49725,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1499.982,1504.201,4.219,Tripolitania,Tripolitania,spk_00018,train,train,31.66,0.7928,clean
49726,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1546.996,1550.54,3.544,Tripolitania,Tripolitania,spk_00033,train,train,32.2,0.908,clean
49727,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1550.725,1555.686,4.961,Tripolitania,Tripolitania,spk_00018,train,train,30.9,0.8303,clean
49728,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1560.884,1566.689,5.805,Tripolitania,Tripolitania,spk_00018,train,train,20.41,0.9438,clean
49729,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1622.782,1626.14,3.358,Tripolitania,Tripolitania,spk_00033,train,train,15.35,0.9803,clean
49730,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1721.618,1724.639,3.021,Tripolitania,Tripolitania,spk_00018,train,train,22.75,0.9887,clean
49731,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1750.643,1754.102,3.459,Tripolitania,Tripolitania,spk_00018,train,train,29.43,0.9994,clean
49732,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1754.828,1757.967,3.139,Tripolitania,Tripolitania,spk_00018,train,train,32.69,0.9267,clean
49733,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1757.967,1761.157,3.19,Tripolitania,Tripolitania,spk_00018,train,train,32.6,0.8878,clean
49734,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1763.671,1767.603,3.932,Tripolitania,Tripolitania,spk_00018,train,train,33.77,0.8347,clean
49735,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1804.745,1809.014,4.269,Tripolitania,Tripolitania,spk_00018,train,train,29.17,0.9536,clean
49736,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,1980.97,1984.463,3.493,Tripolitania,Tripolitania,spk_00018,train,train,15.89,0.9719,clean
49737,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2012.51,2017.674,5.164,Tripolitania,Tripolitania,spk_00018,train,train,18.48,0.8679,clean
49738,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2018.078,2021.082,3.004,Tripolitania,Tripolitania,spk_00033,train,train,19.08,0.8715,clean
49739,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2304.228,2309.459,5.231,Tripolitania,Tripolitania,spk_00018,train,train,10.23,0.9935,noisy
49740,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2313.256,2319.601,6.345,Tripolitania,Tripolitania,spk_00018,train,train,14.38,0.9738,noisy
49741,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2323.803,2331.633,7.83,Tripolitania,Tripolitania,spk_00018,train,train,11.42,0.8925,noisy
49742,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2457.79,2461.823,4.033,Tripolitania,Tripolitania,spk_00018,train,train,20.67,0.9588,clean
49743,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2497.48,2501.378,3.898,Tripolitania,Tripolitania,spk_00018,train,train,29.81,0.9328,clean
49744,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2510.035,2514.271,4.236,Tripolitania,Tripolitania,spk_00018,train,train,33.79,0.8314,clean
49745,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2518.658,2523.063,4.405,Tripolitania,Tripolitania,spk_00018,train,train,34.71,0.9115,clean
49746,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2527.147,2531.467,4.32,Tripolitania,Tripolitania,spk_00018,train,train,27.09,0.9468,clean
49747,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2543.144,2550.08,6.936,Tripolitania,Tripolitania,spk_00018,train,train,37.33,0.8405,clean
49748,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2560.559,2563.715,3.156,Tripolitania,Tripolitania,spk_00018,train,train,22.5,0.9791,clean
49749,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2564.322,2567.427,3.105,Tripolitania,Tripolitania,spk_00018,train,train,28.5,0.9259,clean
49750,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2571.292,2575.393,4.101,Tripolitania,Tripolitania,spk_00033,train,train,18.78,0.9917,clean
49751,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2575.797,2584.083,8.286,Tripolitania,Tripolitania,spk_00018,train,train,22.67,0.9486,clean
49752,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,2815.844,2819.05,3.206,Tripolitania,Tripolitania,spk_00018,train,train,23.81,0.8384,clean
49753,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3101.69,3109.52,7.83,Tripolitania,Tripolitania,spk_00018,train,train,12.98,0.9415,noisy
49754,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3112.54,3121.146,8.606,Tripolitania,Tripolitania,spk_00018,train,train,18.5,0.8678,clean
49755,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3123.965,3133.765,9.8,Tripolitania,Tripolitania,spk_00018,train,train,6.15,0.8904,noisy
49756,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3135.473,3141.768,6.295,Tripolitania,Tripolitania,spk_00018,train,train,8.17,0.8866,noisy
49757,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3146.898,3156.598,9.7,Tripolitania,Tripolitania,spk_00018,train,train,13.07,0.8363,noisy
49758,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3159.183,3162.727,3.544,Tripolitania,Tripolitania,spk_00018,train,train,13.5,0.908,noisy
49759,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3167.874,3171.113,3.239,Tripolitania,Tripolitania,spk_00018,train,train,17.39,0.9994,clean
49760,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3171.637,3177.678,6.041,Tripolitania,Tripolitania,spk_00018,train,train,13.86,0.8917,noisy
49761,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3250.004,3255.033,5.029,Tripolitania,Tripolitania,spk_00018,train,train,22.17,0.7864,clean
49762,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3418.298,3422.838,4.54,Tripolitania,Tripolitania,spk_00018,train,train,28.56,0.8709,clean
49763,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3426.348,3429.875,3.527,Tripolitania,Tripolitania,spk_00018,train,train,35.33,0.8894,clean
49764,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3474.188,3480.988,6.8,Tripolitania,Tripolitania,spk_00018,train,train,17.91,0.8635,clean
49765,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3480.988,3486.169,5.181,Tripolitania,Tripolitania,spk_00018,train,train,22.25,0.8992,clean
49766,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3486.862,3492.06,5.198,Tripolitania,Tripolitania,spk_00018,train,train,27.61,0.9057,clean
49767,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3501.897,3510.997,9.1,Tripolitania,Tripolitania,spk_00018,train,train,11.77,0.9,noisy
49768,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3510.997,3515.515,4.518,Tripolitania,Tripolitania,spk_00018,train,train,17.05,0.8641,clean
49769,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3545.941,3555.762,9.821,Tripolitania,Tripolitania,spk_00018,train,train,28.42,0.8283,clean
49770,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3556.353,3565.279,8.926,Tripolitania,Tripolitania,spk_00018,train,train,23.19,0.8868,clean
49771,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3570.14,3573.666,3.526,Tripolitania,Tripolitania,spk_00018,train,train,19.72,0.8712,clean
49772,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3575.084,3579.86,4.776,Tripolitania,Tripolitania,spk_00018,train,train,14.41,0.9996,noisy
49773,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3582.577,3587.876,5.299,Tripolitania,Tripolitania,spk_00018,train,train,15.6,0.9136,clean
49774,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3658.16,3663.29,5.13,Tripolitania,Tripolitania,spk_00018,train,train,24.12,0.8725,clean
49775,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3850.906,3854.686,3.78,Tripolitania,Tripolitania,spk_00018,train,train,18.27,0.9825,clean
49776,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3858.483,3866.734,8.251,Tripolitania,Tripolitania,spk_00018,train,train,21.69,0.8034,clean
49777,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3874.598,3879.964,5.366,Tripolitania,Tripolitania,spk_00018,train,train,16.98,0.9035,clean
49778,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3920.178,3924.026,3.848,Tripolitania,Tripolitania,spk_00018,train,train,15.6,0.9828,clean
49779,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,3999.592,4003.27,3.678,Tripolitania,Tripolitania,spk_00018,train,train,18.41,0.7972,clean
49780,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4026.153,4029.612,3.459,Tripolitania,Tripolitania,spk_00018,train,train,20.58,0.878,clean
49781,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4037.442,4041.408,3.966,Tripolitania,Tripolitania,spk_00018,train,train,21.63,0.9007,clean
49782,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4050.959,4055.043,4.084,Tripolitania,Tripolitania,spk_00018,train,train,19.09,0.928,clean
49783,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4090.953,4094.412,3.459,Tripolitania,Tripolitania,spk_00018,train,train,18.95,0.9994,clean
49784,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4095.172,4098.243,3.071,Tripolitania,Tripolitania,spk_00018,train,train,23.03,0.9889,clean
49785,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4099.222,4102.901,3.679,Tripolitania,Tripolitania,spk_00018,train,train,28.59,0.9908,clean
49786,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4106.748,4112.351,5.603,Tripolitania,Tripolitania,spk_00018,train,train,29.1,0.9418,clean
49787,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4122.037,4125.428,3.391,Tripolitania,Tripolitania,spk_00018,train,train,31.76,0.9133,clean
49788,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4140.802,4147.13,6.328,Tripolitania,Tripolitania,spk_00018,train,train,37.15,0.8195,clean
49789,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4147.805,4155.011,7.206,Tripolitania,Tripolitania,spk_00018,train,train,40.68,0.7971,clean
49790,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4169.017,4173.725,4.708,Tripolitania,Tripolitania,spk_00018,train,train,34.95,0.8959,clean
49791,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4182.82,4186.213,3.393,Tripolitania,Tripolitania,spk_00018,train,train,27.24,0.8379,clean
49792,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4236.871,4240.027,3.156,Tripolitania,Tripolitania,spk_00018,train,train,17.49,0.917,clean
49793,ad959942ce6d,افلام_وثمتليات_ليبية,youtube,YcGgFurn4ao,,,,4313.315,4318.023,4.708,Tripolitania,Tripolitania,spk_00018,train,train,20.47,0.8755,clean
49871,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,189.723,192.827,3.104,Tripolitania,Tripolitania,spk_00033,train,train,25.02,0.864,clean
49872,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,195.865,198.886,3.021,Tripolitania,Tripolitania,spk_00149,train,train,20.69,0.7981,clean
49873,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,206.969,211.66,4.691,Tripolitania,Tripolitania,spk_00149,train,train,23.74,0.9124,clean
49874,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,217.972,225.97,7.998,Tripolitania,Tripolitania,spk_00033,train,train,20.2,0.9427,clean
49875,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,225.97,229.969,3.999,Tripolitania,Tripolitania,spk_00149,train,train,14.04,0.9435,noisy
49876,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,233.463,238.492,5.029,Tripolitania,Tripolitania,spk_00033,train,train,12.14,0.9678,noisy
49877,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,243.892,247.132,3.24,Tripolitania,Tripolitania,spk_00033,train,train,20.21,0.929,clean
49878,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,254.27,263.129,8.859,Tripolitania,Tripolitania,spk_00033,train,train,22.11,0.9266,clean
49879,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,265.998,269.171,3.173,Tripolitania,Tripolitania,spk_00149,train,train,14.51,0.9288,noisy
49880,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,274.385,280.409,6.024,Tripolitania,Tripolitania,spk_00033,train,train,20.46,0.9565,clean
49881,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,282.637,289.537,6.9,Tripolitania,Tripolitania,spk_00033,train,train,14.83,0.962,noisy
49882,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,296.795,306.093,9.298,Tripolitania,Tripolitania,spk_00033,train,train,19.69,0.906,clean
49883,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,307.139,314.361,7.222,Tripolitania,Tripolitania,spk_00033,train,train,12.97,0.9549,noisy
49884,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,317.855,323.745,5.89,Tripolitania,Tripolitania,spk_00149,train,train,18.3,0.9555,clean
49885,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,330.325,334.544,4.219,Tripolitania,Tripolitania,spk_00149,train,train,14.59,0.9616,noisy
49886,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,335.438,339.032,3.594,Tripolitania,Tripolitania,spk_00149,train,train,14.81,0.8214,noisy
49887,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,339.033,346.728,7.695,Tripolitania,Tripolitania,spk_00033,train,train,15.35,0.9322,clean
49888,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,360.346,368.294,7.948,Tripolitania,Tripolitania,spk_00033,train,train,16.32,0.9796,clean
49889,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,377.28,380.394,3.114,Tripolitania,Tripolitania,spk_00033,train,train,18.02,0.9583,clean
49890,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,447.387,451.539,4.152,Tripolitania,Tripolitania,spk_00149,train,train,7.29,0.9841,noisy
49891,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,504.509,507.909,3.4,Tripolitania,Tripolitania,spk_00149,train,train,13.68,0.8676,noisy
49892,1cc546d79e48,افلام_وثمتليات_ليبية,youtube,yPXZRM_Gy6c,,,,507.909,516.009,8.1,Tripolitania,Tripolitania,spk_00149,train,train,11.72,0.9523,noisy
